date,family,method,ticker,weight
2023-10-01,Crypto,Risk Parity,XRP-USD,0.07311251375781404
2023-11-01,Crypto,Risk Parity,ADA-USD,0.09140879222964231
2023-11-01,Crypto,Risk Parity,BCH-USD,0.09080479716965896
2023-11-01,Crypto,Risk Parity,BTC-USD,0.1303197193847791
2023-11-01,Crypto,Risk Parity,EOS-USD,0.0926330487331156
2023-11-01,Crypto,Risk Parity,ETC-USD,0.08555483342309958
2023-11-01,Crypto,Risk Parity,ETH-USD,0.10634401928515759
2023-11-01,Crypto,Risk Parity,LTC-USD,0.08747818626330475
2023-11-01,Crypto,Risk Parity,TRX-USD,0.16333663533616607
2023-11-01,Crypto,Risk Parity,XLM-USD,0.07878015300532006
2023-11-01,Crypto,Risk Parity,XRP-USD,0.073339815169756
2023-12-01,Crypto,Risk Parity,ADA-USD,0.08825323194405278
2023-12-01,Crypto,Risk Parity,BCH-USD,0.0903558737408767
2023-12-01,Crypto,Risk Parity,BTC-USD,0.13278709671029337
2023-12-01,Crypto,Risk Parity,EOS-USD,0.09096151806929031
2023-12-01,Crypto,Risk Parity,ETC-USD,0.08684322623802138
2023-12-01,Crypto,Risk Parity,ETH-USD,0.11667636074514817
2023-12-01,Crypto,Risk Parity,LTC-USD,0.08940325588484735
2023-12-01,Crypto,Risk Parity,TRX-USD,0.15513633753848188
2023-12-01,Crypto,Risk Parity,XLM-USD,0.07668554677356813
2023-12-01,Crypto,Risk Parity,XRP-USD,0.07289755235542003
2021-01-04,Combined,Equal Weight,ABBV,0.016666666666666666
2021-01-04,Combined,Equal Weight,ABT,0.016666666666666666
2021-01-04,Combined,Equal Weight,ADBE,0.016666666666666666
2021-01-04,Combined,Equal Weight,AEP,0.016666666666666666
2021-01-04,Combined,Equal Weight,AMD,0.016666666666666666
2021-01-04,Combined,Equal Weight,AMGN,0.016666666666666666
2021-01-04,Combined,Equal Weight,AMT,0.016666666666666666
2021-01-04,Combined,Equal Weight,BA,0.016666666666666666
2021-01-04,Combined,Equal Weight,CAT,0.016666666666666666
2021-01-04,Combined,Equal Weight,CCI,0.016666666666666666
2021-01-04,Combined,Equal Weight,CMCSA,0.016666666666666666
2021-01-04,Combined,Equal Weight,COP,0.016666666666666666
2021-01-04,Combined,Equal Weight,CVX,0.016666666666666666
2021-01-04,Combined,Equal Weight,D,0.016666666666666666
2021-01-04,Combined,Equal Weight,DD,0.016666666666666666
2021-01-04,Combined,Equal Weight,DIS,0.016666666666666666
2021-01-04,Combined,Equal Weight,DOW,0.016666666666666666
2021-01-04,Combined,Equal Weight,DUK,0.016666666666666666
2021-01-04,Combined,Equal Weight,EA,0.016666666666666666
2021-01-04,Combined,Equal Weight,GE,0.016666666666666666
2021-01-04,Combined,Equal Weight,GILD,0.016666666666666666
2021-01-04,Combined,Equal Weight,GS,0.016666666666666666
2021-01-04,Combined,Equal Weight,INTC,0.016666666666666666
2021-01-04,Combined,Equal Weight,KO,0.016666666666666666
2021-01-04,Combined,Equal Weight,MMM,0.016666666666666666
2021-01-04,Combined,Equal Weight,MRK,0.016666666666666666
2021-01-04,Combined,Equal Weight,MS,0.016666666666666666
2021-01-04,Combined,Equal Weight,NEE,0.016666666666666666
2021-01-04,Combined,Equal Weight,NEM,0.016666666666666666
2021-01-04,Combined,Equal Weight,NKE,0.016666666666666666
2021-01-04,Combined,Equal Weight,NUE,0.016666666666666666
2021-01-04,Combined,Equal Weight,NVDA,0.016666666666666666
2021-01-04,Combined,Equal Weight,O,0.016666666666666666
2021-01-04,Combined,Equal Weight,OXY,0.016666666666666666
2021-01-04,Combined,Equal Weight,PLD,0.016666666666666666
2021-01-04,Combined,Equal Weight,PSA,0.016666666666666666
2021-01-04,Combined,Equal Weight,QCOM,0.016666666666666666
2021-01-04,Combined,Equal Weight,SBUX,0.016666666666666666
2021-01-04,Combined,Equal Weight,SHW,0.016666666666666666
2021-01-04,Combined,Equal Weight,SLB,0.016666666666666666
2021-01-04,Combined,Equal Weight,SO,0.016666666666666666
2021-01-04,Combined,Equal Weight,T,0.016666666666666666
2021-01-04,Combined,Equal Weight,TMUS,0.016666666666666666
2021-01-04,Combined,Equal Weight,TTWO,0.016666666666666666
2021-01-04,Combined,Equal Weight,UPS,0.016666666666666666
2021-01-04,Combined,Equal Weight,USB,0.016666666666666666
2021-01-04,Combined,Equal Weight,V,0.016666666666666666
2021-01-04,Combined,Equal Weight,WFC,0.016666666666666666
2021-01-04,Combined,Equal Weight,WMT,0.016666666666666666
2021-01-04,Combined,Equal Weight,XOM,0.016666666666666666
2021-01-04,Combined,Equal Weight,ADA-USD,0.016666666666666666
2021-01-04,Combined,Equal Weight,BCH-USD,0.016666666666666666
2021-01-04,Combined,Equal Weight,BTC-USD,0.016666666666666666
2021-01-04,Combined,Equal Weight,EOS-USD,0.016666666666666666
2021-01-04,Combined,Equal Weight,ETC-USD,0.016666666666666666
2021-01-04,Combined,Equal Weight,ETH-USD,0.016666666666666666
2021-01-04,Combined,Equal Weight,LTC-USD,0.016666666666666666
2021-01-04,Combined,Equal Weight,TRX-USD,0.016666666666666666
2021-01-04,Combined,Equal Weight,XLM-USD,0.016666666666666666
2021-01-04,Combined,Equal Weight,XRP-USD,0.016666666666666666
2021-02-01,Combined,Equal Weight,ABBV,0.016666666666666666
2021-02-01,Combined,Equal Weight,ABT,0.016666666666666666
2021-02-01,Combined,Equal Weight,ADBE,0.016666666666666666
2021-02-01,Combined,Equal Weight,AEP,0.016666666666666666
2021-02-01,Combined,Equal Weight,AMD,0.016666666666666666
2021-02-01,Combined,Equal Weight,AMGN,0.016666666666666666
2021-02-01,Combined,Equal Weight,AMT,0.016666666666666666
2021-02-01,Combined,Equal Weight,BA,0.016666666666666666
2021-02-01,Combined,Equal Weight,CAT,0.016666666666666666
2021-02-01,Combined,Equal Weight,CCI,0.016666666666666666
2021-02-01,Combined,Equal Weight,CMCSA,0.016666666666666666
2021-02-01,Combined,Equal Weight,COP,0.016666666666666666
2021-02-01,Combined,Equal Weight,CVX,0.016666666666666666
2021-02-01,Combined,Equal Weight,D,0.016666666666666666
2021-02-01,Combined,Equal Weight,DD,0.016666666666666666
2021-02-01,Combined,Equal Weight,DIS,0.016666666666666666
2021-02-01,Combined,Equal Weight,DOW,0.016666666666666666
2021-02-01,Combined,Equal Weight,DUK,0.016666666666666666
2021-02-01,Combined,Equal Weight,EA,0.016666666666666666
2021-02-01,Combined,Equal Weight,GE,0.016666666666666666
2021-02-01,Combined,Equal Weight,GILD,0.016666666666666666
2021-02-01,Combined,Equal Weight,GS,0.016666666666666666
2021-02-01,Combined,Equal Weight,INTC,0.016666666666666666
2021-02-01,Combined,Equal Weight,KO,0.016666666666666666
2021-02-01,Combined,Equal Weight,MMM,0.016666666666666666
2021-02-01,Combined,Equal Weight,MRK,0.016666666666666666
2021-02-01,Combined,Equal Weight,MS,0.016666666666666666
2021-02-01,Combined,Equal Weight,NEE,0.016666666666666666
2021-02-01,Combined,Equal Weight,NEM,0.016666666666666666
2021-02-01,Combined,Equal Weight,NKE,0.016666666666666666
2021-02-01,Combined,Equal Weight,NUE,0.016666666666666666
2021-02-01,Combined,Equal Weight,NVDA,0.016666666666666666
2021-02-01,Combined,Equal Weight,O,0.016666666666666666
2021-02-01,Combined,Equal Weight,OXY,0.016666666666666666
2021-02-01,Combined,Equal Weight,PLD,0.016666666666666666
2021-02-01,Combined,Equal Weight,PSA,0.016666666666666666
2021-02-01,Combined,Equal Weight,QCOM,0.016666666666666666
2021-02-01,Combined,Equal Weight,SBUX,0.016666666666666666
2021-02-01,Combined,Equal Weight,SHW,0.016666666666666666
2021-02-01,Combined,Equal Weight,SLB,0.016666666666666666
2021-02-01,Combined,Equal Weight,SO,0.016666666666666666
2021-02-01,Combined,Equal Weight,T,0.016666666666666666
2021-02-01,Combined,Equal Weight,TMUS,0.016666666666666666
2021-02-01,Combined,Equal Weight,TTWO,0.016666666666666666
2021-02-01,Combined,Equal Weight,UPS,0.016666666666666666
2021-02-01,Combined,Equal Weight,USB,0.016666666666666666
2021-02-01,Combined,Equal Weight,V,0.016666666666666666
2021-02-01,Combined,Equal Weight,WFC,0.016666666666666666
2021-02-01,Combined,Equal Weight,WMT,0.016666666666666666
2021-02-01,Combined,Equal Weight,XOM,0.016666666666666666
2021-02-01,Combined,Equal Weight,ADA-USD,0.016666666666666666
2021-02-01,Combined,Equal Weight,BCH-USD,0.016666666666666666
2021-02-01,Combined,Equal Weight,BTC-USD,0.016666666666666666
2021-02-01,Combined,Equal Weight,EOS-USD,0.016666666666666666
2021-02-01,Combined,Equal Weight,ETC-USD,0.016666666666666666
2021-02-01,Combined,Equal Weight,ETH-USD,0.016666666666666666
2021-02-01,Combined,Equal Weight,LTC-USD,0.016666666666666666
2021-02-01,Combined,Equal Weight,TRX-USD,0.016666666666666666
2021-02-01,Combined,Equal Weight,XLM-USD,0.016666666666666666
2021-02-01,Combined,Equal Weight,XRP-USD,0.016666666666666666
2021-03-01,Combined,Equal Weight,ABBV,0.016666666666666666
2021-03-01,Combined,Equal Weight,ABT,0.016666666666666666
2021-03-01,Combined,Equal Weight,ADBE,0.016666666666666666
2021-03-01,Combined,Equal Weight,AEP,0.016666666666666666
2021-03-01,Combined,Equal Weight,AMD,0.016666666666666666
2021-03-01,Combined,Equal Weight,AMGN,0.016666666666666666
2021-03-01,Combined,Equal Weight,AMT,0.016666666666666666
2021-03-01,Combined,Equal Weight,BA,0.016666666666666666
2021-03-01,Combined,Equal Weight,CAT,0.016666666666666666
2021-03-01,Combined,Equal Weight,CCI,0.016666666666666666
2021-03-01,Combined,Equal Weight,CMCSA,0.016666666666666666
2021-03-01,Combined,Equal Weight,COP,0.016666666666666666
2021-03-01,Combined,Equal Weight,CVX,0.016666666666666666
2021-03-01,Combined,Equal Weight,D,0.016666666666666666
2021-03-01,Combined,Equal Weight,DD,0.016666666666666666
2021-03-01,Combined,Equal Weight,DIS,0.016666666666666666
2021-03-01,Combined,Equal Weight,DOW,0.016666666666666666
2021-03-01,Combined,Equal Weight,DUK,0.016666666666666666
2021-03-01,Combined,Equal Weight,EA,0.016666666666666666
2021-03-01,Combined,Equal Weight,GE,0.016666666666666666
2021-03-01,Combined,Equal Weight,GILD,0.016666666666666666
2021-03-01,Combined,Equal Weight,GS,0.016666666666666666
2021-03-01,Combined,Equal Weight,INTC,0.016666666666666666
2021-03-01,Combined,Equal Weight,KO,0.016666666666666666
2021-03-01,Combined,Equal Weight,MMM,0.016666666666666666
2021-03-01,Combined,Equal Weight,MRK,0.016666666666666666
2021-03-01,Combined,Equal Weight,MS,0.016666666666666666
2021-03-01,Combined,Equal Weight,NEE,0.016666666666666666
2021-03-01,Combined,Equal Weight,NEM,0.016666666666666666
2021-03-01,Combined,Equal Weight,NKE,0.016666666666666666
2021-03-01,Combined,Equal Weight,NUE,0.016666666666666666
2021-03-01,Combined,Equal Weight,NVDA,0.016666666666666666
2021-03-01,Combined,Equal Weight,O,0.016666666666666666
2021-03-01,Combined,Equal Weight,OXY,0.016666666666666666
2021-03-01,Combined,Equal Weight,PLD,0.016666666666666666
2021-03-01,Combined,Equal Weight,PSA,0.016666666666666666
2021-03-01,Combined,Equal Weight,QCOM,0.016666666666666666
2021-03-01,Combined,Equal Weight,SBUX,0.016666666666666666
2021-03-01,Combined,Equal Weight,SHW,0.016666666666666666
2021-03-01,Combined,Equal Weight,SLB,0.016666666666666666
2021-03-01,Combined,Equal Weight,SO,0.016666666666666666
2021-03-01,Combined,Equal Weight,T,0.016666666666666666
2021-03-01,Combined,Equal Weight,TMUS,0.016666666666666666
2021-03-01,Combined,Equal Weight,TTWO,0.016666666666666666
2021-03-01,Combined,Equal Weight,UPS,0.016666666666666666
2021-03-01,Combined,Equal Weight,USB,0.016666666666666666
2021-03-01,Combined,Equal Weight,V,0.016666666666666666
2021-03-01,Combined,Equal Weight,WFC,0.016666666666666666
2021-03-01,Combined,Equal Weight,WMT,0.016666666666666666
2021-03-01,Combined,Equal Weight,XOM,0.016666666666666666
2021-03-01,Combined,Equal Weight,ADA-USD,0.016666666666666666
2021-03-01,Combined,Equal Weight,BCH-USD,0.016666666666666666
2021-03-01,Combined,Equal Weight,BTC-USD,0.016666666666666666
2021-03-01,Combined,Equal Weight,EOS-USD,0.016666666666666666
2021-03-01,Combined,Equal Weight,ETC-USD,0.016666666666666666
2021-03-01,Combined,Equal Weight,ETH-USD,0.016666666666666666
2021-03-01,Combined,Equal Weight,LTC-USD,0.016666666666666666
2021-03-01,Combined,Equal Weight,TRX-USD,0.016666666666666666
2021-03-01,Combined,Equal Weight,XLM-USD,0.016666666666666666
2021-03-01,Combined,Equal Weight,XRP-USD,0.016666666666666666
2021-04-01,Combined,Equal Weight,ABBV,0.016666666666666666
2021-04-01,Combined,Equal Weight,ABT,0.016666666666666666
2021-04-01,Combined,Equal Weight,ADBE,0.016666666666666666
2021-04-01,Combined,Equal Weight,AEP,0.016666666666666666
2021-04-01,Combined,Equal Weight,AMD,0.016666666666666666
2021-04-01,Combined,Equal Weight,AMGN,0.016666666666666666
2021-04-01,Combined,Equal Weight,AMT,0.016666666666666666
2021-04-01,Combined,Equal Weight,BA,0.016666666666666666
2021-04-01,Combined,Equal Weight,CAT,0.016666666666666666
2021-04-01,Combined,Equal Weight,CCI,0.016666666666666666
2021-04-01,Combined,Equal Weight,CMCSA,0.016666666666666666
2021-04-01,Combined,Equal Weight,COP,0.016666666666666666
2021-04-01,Combined,Equal Weight,CVX,0.016666666666666666
2021-04-01,Combined,Equal Weight,D,0.016666666666666666
2021-04-01,Combined,Equal Weight,DD,0.016666666666666666
2021-04-01,Combined,Equal Weight,DIS,0.016666666666666666
2021-04-01,Combined,Equal Weight,DOW,0.016666666666666666
2021-04-01,Combined,Equal Weight,DUK,0.016666666666666666
2021-04-01,Combined,Equal Weight,EA,0.016666666666666666
2021-04-01,Combined,Equal Weight,GE,0.016666666666666666
2021-04-01,Combined,Equal Weight,GILD,0.016666666666666666
2021-04-01,Combined,Equal Weight,GS,0.016666666666666666
2021-04-01,Combined,Equal Weight,INTC,0.016666666666666666
2021-04-01,Combined,Equal Weight,KO,0.016666666666666666
2021-04-01,Combined,Equal Weight,MMM,0.016666666666666666
2021-04-01,Combined,Equal Weight,MRK,0.016666666666666666
2021-04-01,Combined,Equal Weight,MS,0.016666666666666666
2021-04-01,Combined,Equal Weight,NEE,0.016666666666666666
2021-04-01,Combined,Equal Weight,NEM,0.016666666666666666
2021-04-01,Combined,Equal Weight,NKE,0.016666666666666666
2021-04-01,Combined,Equal Weight,NUE,0.016666666666666666
2021-04-01,Combined,Equal Weight,NVDA,0.016666666666666666
2021-04-01,Combined,Equal Weight,O,0.016666666666666666
2021-04-01,Combined,Equal Weight,OXY,0.016666666666666666
2021-04-01,Combined,Equal Weight,PLD,0.016666666666666666
2021-04-01,Combined,Equal Weight,PSA,0.016666666666666666
2021-04-01,Combined,Equal Weight,QCOM,0.016666666666666666
2021-04-01,Combined,Equal Weight,SBUX,0.016666666666666666
2021-04-01,Combined,Equal Weight,SHW,0.016666666666666666
2021-04-01,Combined,Equal Weight,SLB,0.016666666666666666
2021-04-01,Combined,Equal Weight,SO,0.016666666666666666
2021-04-01,Combined,Equal Weight,T,0.016666666666666666
2021-04-01,Combined,Equal Weight,TMUS,0.016666666666666666
2021-04-01,Combined,Equal Weight,TTWO,0.016666666666666666
2021-04-01,Combined,Equal Weight,UPS,0.016666666666666666
2021-04-01,Combined,Equal Weight,USB,0.016666666666666666
2021-04-01,Combined,Equal Weight,V,0.016666666666666666
2021-04-01,Combined,Equal Weight,WFC,0.016666666666666666
2021-04-01,Combined,Equal Weight,WMT,0.016666666666666666
2021-04-01,Combined,Equal Weight,XOM,0.016666666666666666
2021-04-01,Combined,Equal Weight,ADA-USD,0.016666666666666666
2021-04-01,Combined,Equal Weight,BCH-USD,0.016666666666666666
2021-04-01,Combined,Equal Weight,BTC-USD,0.016666666666666666
2021-04-01,Combined,Equal Weight,EOS-USD,0.016666666666666666
2021-04-01,Combined,Equal Weight,ETC-USD,0.016666666666666666
2021-04-01,Combined,Equal Weight,ETH-USD,0.016666666666666666
2021-04-01,Combined,Equal Weight,LTC-USD,0.016666666666666666
2021-04-01,Combined,Equal Weight,TRX-USD,0.016666666666666666
2021-04-01,Combined,Equal Weight,XLM-USD,0.016666666666666666
2021-04-01,Combined,Equal Weight,XRP-USD,0.016666666666666666
2021-05-03,Combined,Equal Weight,ABBV,0.016666666666666666
2021-05-03,Combined,Equal Weight,ABT,0.016666666666666666
2021-05-03,Combined,Equal Weight,ADBE,0.016666666666666666
2021-05-03,Combined,Equal Weight,AEP,0.016666666666666666
2021-05-03,Combined,Equal Weight,AMD,0.016666666666666666
2021-05-03,Combined,Equal Weight,AMGN,0.016666666666666666
2021-05-03,Combined,Equal Weight,AMT,0.016666666666666666
2021-05-03,Combined,Equal Weight,BA,0.016666666666666666
2021-05-03,Combined,Equal Weight,CAT,0.016666666666666666
2021-05-03,Combined,Equal Weight,CCI,0.016666666666666666
2021-05-03,Combined,Equal Weight,CMCSA,0.016666666666666666
2021-05-03,Combined,Equal Weight,COP,0.016666666666666666
2021-05-03,Combined,Equal Weight,CVX,0.016666666666666666
2021-05-03,Combined,Equal Weight,D,0.016666666666666666
2021-05-03,Combined,Equal Weight,DD,0.016666666666666666
2021-05-03,Combined,Equal Weight,DIS,0.016666666666666666
2021-05-03,Combined,Equal Weight,DOW,0.016666666666666666
2021-05-03,Combined,Equal Weight,DUK,0.016666666666666666
2021-05-03,Combined,Equal Weight,EA,0.016666666666666666
2021-05-03,Combined,Equal Weight,GE,0.016666666666666666
2021-05-03,Combined,Equal Weight,GILD,0.016666666666666666
2021-05-03,Combined,Equal Weight,GS,0.016666666666666666
2021-05-03,Combined,Equal Weight,INTC,0.016666666666666666
2021-05-03,Combined,Equal Weight,KO,0.016666666666666666
2021-05-03,Combined,Equal Weight,MMM,0.016666666666666666
2021-05-03,Combined,Equal Weight,MRK,0.016666666666666666
2021-05-03,Combined,Equal Weight,MS,0.016666666666666666
2021-05-03,Combined,Equal Weight,NEE,0.016666666666666666
2021-05-03,Combined,Equal Weight,NEM,0.016666666666666666
2021-05-03,Combined,Equal Weight,NKE,0.016666666666666666
2021-05-03,Combined,Equal Weight,NUE,0.016666666666666666
2021-05-03,Combined,Equal Weight,NVDA,0.016666666666666666
2021-05-03,Combined,Equal Weight,O,0.016666666666666666
2021-05-03,Combined,Equal Weight,OXY,0.016666666666666666
2021-05-03,Combined,Equal Weight,PLD,0.016666666666666666
2021-05-03,Combined,Equal Weight,PSA,0.016666666666666666
2021-05-03,Combined,Equal Weight,QCOM,0.016666666666666666
2021-05-03,Combined,Equal Weight,SBUX,0.016666666666666666
2021-05-03,Combined,Equal Weight,SHW,0.016666666666666666
2021-05-03,Combined,Equal Weight,SLB,0.016666666666666666
2021-05-03,Combined,Equal Weight,SO,0.016666666666666666
2021-05-03,Combined,Equal Weight,T,0.016666666666666666
2021-05-03,Combined,Equal Weight,TMUS,0.016666666666666666
2021-05-03,Combined,Equal Weight,TTWO,0.016666666666666666
2021-05-03,Combined,Equal Weight,UPS,0.016666666666666666
2021-05-03,Combined,Equal Weight,USB,0.016666666666666666
2021-05-03,Combined,Equal Weight,V,0.016666666666666666
2021-05-03,Combined,Equal Weight,WFC,0.016666666666666666
2021-05-03,Combined,Equal Weight,WMT,0.016666666666666666
2021-05-03,Combined,Equal Weight,XOM,0.016666666666666666
2021-05-03,Combined,Equal Weight,ADA-USD,0.016666666666666666
2021-05-03,Combined,Equal Weight,BCH-USD,0.016666666666666666
2021-05-03,Combined,Equal Weight,BTC-USD,0.016666666666666666
2021-05-03,Combined,Equal Weight,EOS-USD,0.016666666666666666
2021-05-03,Combined,Equal Weight,ETC-USD,0.016666666666666666
2021-05-03,Combined,Equal Weight,ETH-USD,0.016666666666666666
2021-05-03,Combined,Equal Weight,LTC-USD,0.016666666666666666
2021-05-03,Combined,Equal Weight,TRX-USD,0.016666666666666666
2021-05-03,Combined,Equal Weight,XLM-USD,0.016666666666666666
2021-05-03,Combined,Equal Weight,XRP-USD,0.016666666666666666
2021-06-01,Combined,Equal Weight,ABBV,0.016666666666666666
2021-06-01,Combined,Equal Weight,ABT,0.016666666666666666
2021-06-01,Combined,Equal Weight,ADBE,0.016666666666666666
2021-06-01,Combined,Equal Weight,AEP,0.016666666666666666
2021-06-01,Combined,Equal Weight,AMD,0.016666666666666666
2021-06-01,Combined,Equal Weight,AMGN,0.016666666666666666
2021-06-01,Combined,Equal Weight,AMT,0.016666666666666666
2021-06-01,Combined,Equal Weight,BA,0.016666666666666666
2021-06-01,Combined,Equal Weight,CAT,0.016666666666666666
2021-06-01,Combined,Equal Weight,CCI,0.016666666666666666
2021-06-01,Combined,Equal Weight,CMCSA,0.016666666666666666
2021-06-01,Combined,Equal Weight,COP,0.016666666666666666
2021-06-01,Combined,Equal Weight,CVX,0.016666666666666666
2021-06-01,Combined,Equal Weight,D,0.016666666666666666
2021-06-01,Combined,Equal Weight,DD,0.016666666666666666
2021-06-01,Combined,Equal Weight,DIS,0.016666666666666666
2021-06-01,Combined,Equal Weight,DOW,0.016666666666666666
2021-06-01,Combined,Equal Weight,DUK,0.016666666666666666
2021-06-01,Combined,Equal Weight,EA,0.016666666666666666
2021-06-01,Combined,Equal Weight,GE,0.016666666666666666
2021-06-01,Combined,Equal Weight,GILD,0.016666666666666666
2021-06-01,Combined,Equal Weight,GS,0.016666666666666666
2021-06-01,Combined,Equal Weight,INTC,0.016666666666666666
2021-06-01,Combined,Equal Weight,KO,0.016666666666666666
2021-06-01,Combined,Equal Weight,MMM,0.016666666666666666
2021-06-01,Combined,Equal Weight,MRK,0.016666666666666666
2021-06-01,Combined,Equal Weight,MS,0.016666666666666666
2021-06-01,Combined,Equal Weight,NEE,0.016666666666666666
2021-06-01,Combined,Equal Weight,NEM,0.016666666666666666
2021-06-01,Combined,Equal Weight,NKE,0.016666666666666666
2021-06-01,Combined,Equal Weight,NUE,0.016666666666666666
2021-06-01,Combined,Equal Weight,NVDA,0.016666666666666666
2021-06-01,Combined,Equal Weight,O,0.016666666666666666
2021-06-01,Combined,Equal Weight,OXY,0.016666666666666666
2021-06-01,Combined,Equal Weight,PLD,0.016666666666666666
2021-06-01,Combined,Equal Weight,PSA,0.016666666666666666
2021-06-01,Combined,Equal Weight,QCOM,0.016666666666666666
2021-06-01,Combined,Equal Weight,SBUX,0.016666666666666666
2021-06-01,Combined,Equal Weight,SHW,0.016666666666666666
2021-06-01,Combined,Equal Weight,SLB,0.016666666666666666
2021-06-01,Combined,Equal Weight,SO,0.016666666666666666
2021-06-01,Combined,Equal Weight,T,0.016666666666666666
2021-06-01,Combined,Equal Weight,TMUS,0.016666666666666666
2021-06-01,Combined,Equal Weight,TTWO,0.016666666666666666
2021-06-01,Combined,Equal Weight,UPS,0.016666666666666666
2021-06-01,Combined,Equal Weight,USB,0.016666666666666666
2021-06-01,Combined,Equal Weight,V,0.016666666666666666
2021-06-01,Combined,Equal Weight,WFC,0.016666666666666666
2021-06-01,Combined,Equal Weight,WMT,0.016666666666666666
2021-06-01,Combined,Equal Weight,XOM,0.016666666666666666
2021-06-01,Combined,Equal Weight,ADA-USD,0.016666666666666666
2021-06-01,Combined,Equal Weight,BCH-USD,0.016666666666666666
2021-06-01,Combined,Equal Weight,BTC-USD,0.016666666666666666
2021-06-01,Combined,Equal Weight,EOS-USD,0.016666666666666666
2021-06-01,Combined,Equal Weight,ETC-USD,0.016666666666666666
2021-06-01,Combined,Equal Weight,ETH-USD,0.016666666666666666
2021-06-01,Combined,Equal Weight,LTC-USD,0.016666666666666666
2021-06-01,Combined,Equal Weight,TRX-USD,0.016666666666666666
2021-06-01,Combined,Equal Weight,XLM-USD,0.016666666666666666
2021-06-01,Combined,Equal Weight,XRP-USD,0.016666666666666666
2021-07-01,Combined,Equal Weight,ABBV,0.016666666666666666
2021-07-01,Combined,Equal Weight,ABT,0.016666666666666666
2021-07-01,Combined,Equal Weight,ADBE,0.016666666666666666
2021-07-01,Combined,Equal Weight,AEP,0.016666666666666666
2021-07-01,Combined,Equal Weight,AMD,0.016666666666666666
2021-07-01,Combined,Equal Weight,AMGN,0.016666666666666666
2021-07-01,Combined,Equal Weight,AMT,0.016666666666666666
2021-07-01,Combined,Equal Weight,BA,0.016666666666666666
2021-07-01,Combined,Equal Weight,CAT,0.016666666666666666
2021-07-01,Combined,Equal Weight,CCI,0.016666666666666666
2021-07-01,Combined,Equal Weight,CMCSA,0.016666666666666666
2021-07-01,Combined,Equal Weight,COP,0.016666666666666666
2021-07-01,Combined,Equal Weight,CVX,0.016666666666666666
2021-07-01,Combined,Equal Weight,D,0.016666666666666666
2021-07-01,Combined,Equal Weight,DD,0.016666666666666666
2021-07-01,Combined,Equal Weight,DIS,0.016666666666666666
2021-07-01,Combined,Equal Weight,DOW,0.016666666666666666
2021-07-01,Combined,Equal Weight,DUK,0.016666666666666666
2021-07-01,Combined,Equal Weight,EA,0.016666666666666666
2021-07-01,Combined,Equal Weight,GE,0.016666666666666666
2021-07-01,Combined,Equal Weight,GILD,0.016666666666666666
2021-07-01,Combined,Equal Weight,GS,0.016666666666666666
2021-07-01,Combined,Equal Weight,INTC,0.016666666666666666
2021-07-01,Combined,Equal Weight,KO,0.016666666666666666
2021-07-01,Combined,Equal Weight,MMM,0.016666666666666666
2021-07-01,Combined,Equal Weight,MRK,0.016666666666666666
2021-07-01,Combined,Equal Weight,MS,0.016666666666666666
2021-07-01,Combined,Equal Weight,NEE,0.016666666666666666
2021-07-01,Combined,Equal Weight,NEM,0.016666666666666666
2021-07-01,Combined,Equal Weight,NKE,0.016666666666666666
2021-07-01,Combined,Equal Weight,NUE,0.016666666666666666
2021-07-01,Combined,Equal Weight,NVDA,0.016666666666666666
2021-07-01,Combined,Equal Weight,O,0.016666666666666666
2021-07-01,Combined,Equal Weight,OXY,0.016666666666666666
2021-07-01,Combined,Equal Weight,PLD,0.016666666666666666
2021-07-01,Combined,Equal Weight,PSA,0.016666666666666666
2021-07-01,Combined,Equal Weight,QCOM,0.016666666666666666
2021-07-01,Combined,Equal Weight,SBUX,0.016666666666666666
2021-07-01,Combined,Equal Weight,SHW,0.016666666666666666
2021-07-01,Combined,Equal Weight,SLB,0.016666666666666666
2021-07-01,Combined,Equal Weight,SO,0.016666666666666666
2021-07-01,Combined,Equal Weight,T,0.016666666666666666
2021-07-01,Combined,Equal Weight,TMUS,0.016666666666666666
2021-07-01,Combined,Equal Weight,TTWO,0.016666666666666666
2021-07-01,Combined,Equal Weight,UPS,0.016666666666666666
2021-07-01,Combined,Equal Weight,USB,0.016666666666666666
2021-07-01,Combined,Equal Weight,V,0.016666666666666666
2021-07-01,Combined,Equal Weight,WFC,0.016666666666666666
2021-07-01,Combined,Equal Weight,WMT,0.016666666666666666
2021-07-01,Combined,Equal Weight,XOM,0.016666666666666666
2021-07-01,Combined,Equal Weight,ADA-USD,0.016666666666666666
2021-07-01,Combined,Equal Weight,BCH-USD,0.016666666666666666
2021-07-01,Combined,Equal Weight,BTC-USD,0.016666666666666666
2021-07-01,Combined,Equal Weight,EOS-USD,0.016666666666666666
2021-07-01,Combined,Equal Weight,ETC-USD,0.016666666666666666
2021-07-01,Combined,Equal Weight,ETH-USD,0.016666666666666666
2021-07-01,Combined,Equal Weight,LTC-USD,0.016666666666666666
2021-07-01,Combined,Equal Weight,TRX-USD,0.016666666666666666
2021-07-01,Combined,Equal Weight,XLM-USD,0.016666666666666666
2021-07-01,Combined,Equal Weight,XRP-USD,0.016666666666666666
2021-08-02,Combined,Equal Weight,ABBV,0.016666666666666666
2021-08-02,Combined,Equal Weight,ABT,0.016666666666666666
